community_id,name,address,year_built,developer,property_mgmt,property_fee,floor_area_ratio,green_ratio,parking_ratio,total_units,building_types,unit_sizes,avg_price,listing_count,features,coordinate_lng,coordinate_lat,data_source,data_updated,region_id
chengdu_cdjianyang_1292755,锦官天宸,工简阳 - 城东新区 - 爱晚路1069号 近地铁 近学校 第二绕城高速以外次新小区,2021,,,,,,,,,,10385.0,30,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1423037,锦官天樾,工简阳 - 城东新区 - 射洪路北段547号 近地铁 近学校 第二绕城高速以外次新小区,2021,,,,,,,,,,10317.0,8,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1232694,锦江家园,工简阳 - 老城区 - 红建路南段236号 近地铁 近学校 第二绕城高速以外,2008,,,,,,,,,,5681.0,3,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1534295,镇金供销社,工东部新区 - 东部新城办 - 商业街7号 近地铁 近学校 第二绕城高速以外,2000,,,,,,,,,,5250.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1388004,镇金镇江西桥集资房,工东部新区 - 东部新城办 - 简仁路 近地铁 近学校 第二绕城高速以外,2000,,,,,,,,,,4150.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1470681,长盛街100号院,工简阳 - 老城区 - 长盛街100号 近地铁 近学校 第二绕城高速以外,2000,,,,,,,,,,3450.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1990611,长盛街600号院,工简阳 - 老城区 - 长盛街600号 近地铁 近学校 小户型居多次新小区,2026,,,,,,,,,,4500.0,1,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1232730,长荣街225号院,工简阳 - 老城区 - 长荣街225号 近地铁 近学校 第二绕城高速以外,1999,,,,,,,,,,2450.0,1,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1288732,长顺小区,工东部新区 - 东部新城办 - 简三路 近地铁 近学校 第二绕城高速以外,2000,,,,,,,,,,4450.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1232691,阳晨丽都,工简阳 - 老城区 - 夜月洞街369号 近地铁 近学校 第二绕城高速以外,2010,,,,,,,,,,4790.0,5,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1232771,阳晨新世界B区,"工简阳 - 老城区 - 广场路79号,广场路75号,广场路85号 近地铁 近学校 第二绕城高速以外",2010,,,,,,,,,,3409.0,2,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1161827,阳晨新世界D区,"工简阳 - 老城区 - 广场路272号,广场路312号,广场路342号,广场路222号 近地铁 近学校 第二绕城高速以外",1999,,,,,,,,,,4603.0,4,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1302470,隆馨大院,工简阳 - 老城区 - 金水街120号 近地铁 近学校 第二绕城高速以外,1998,,,,,,,,,,4700.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_989163,雄州大厦,工简阳 - 老城区 - 大古井街16号 近地铁 近学校 第二绕城高速以外小户型居多,2010,,,,,,,,,,4750.0,2,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_989166,雄州新城一号花园,工简阳 - 城东新区 - 泛月路109号 近地铁 近学校 第二绕城高速以外小户型居多,2008,,,,,,,,,,6777.0,2,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_989165,雄州新城七号花园,"工简阳 - 城东新区 - 园艺路,近金融街 近地铁 近学校 第二绕城高速以外小户型居多",2008,,,,,,,,,,6127.0,4,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_989164,雄州新城二号花园,工简阳 - 城东新区 - 雄州大道南段342号 近地铁 近学校 第二绕城高速以外,2003,,,,,,,,,,5980.0,6,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1980335,顺城东街10号院,工简阳 - 老城区 - 顺城东街10号 近地铁 近学校 次新小区,2026,,,,,,,,,,3500.0,3,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1574621,顺城街129号小区,,,,,,,,,,,,3300.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1971639,顺城街24号小区,,,,,,,,,,,,4350.0,1,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_989160,香山和苑,工简阳 - 城东新区 - 鳌山路109号 近地铁 近学校 第二绕城高速以外,2003,,,,,,,,,,6829.0,15,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1232702,香樟锦苑,工简阳 - 老城区 - 绛溪北路18号 近地铁 近学校 第二绕城高速以外,1999,,,,,,,,,,3903.0,1,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_989381,香港城,"工简阳 - 老城区 - 政府街93号,政府街121号,南街58号 近地铁 近学校 第二绕城高速以外",1990,,,,,,,,,,5555.0,3,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_989200,鳌山国际,工简阳 - 城东新区 - 雄州大道南段454号 近地铁 近学校 第二绕城高速以外,2014,,,,,,,,,,6186.0,8,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1368159,鸿锦家园,工简阳 - 老城区 - 红建路北段56号 近地铁 近学校 第二绕城高速以外,2015,,,,,,,,,,5450.0,1,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdpujiangxian_1254048,万象云庭,工蒲江 - 蒲江城区 - 工业大道上段3号 近地铁 近学校 第二绕城高速以外,2020,,,,,,,,,,5600.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1852650,三合院,,,,,,,,,,,,3050.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_375062,东港蓝湾,工蒲江 - 蒲江城区 - 南丝路66号 近地铁 近学校 第二绕城高速以外小户型居多,2012,,,,,,,,,,5900.0,3,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1318159,东街53号院,工蒲江 - 蒲江城区 - 东街53号 近地铁 近学校 第二绕城高速以外,2000,,,,,,,,,,4750.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1292307,中节能世纪中心央座,工蒲江 - 蒲江城区 - 广平路101号 近地铁 近学校 第二绕城高速以外,2019,,,,,,,,,,8700.0,1,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1292368,中节能世纪中心央座西区,工蒲江 - 蒲江城区 - 前卫街 近地铁 近学校 第二绕城高速以外,2019,,,,,,,,,,7400.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1988543,中节能领御,,,,,,,,,,,,6800.0,1,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1961295,临溪巷15号小区,,,,,,,,,,,,2850.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_879091,九龙湾公园里,工蒲江 - 蒲江城区 - 广定路168号 近地铁 近学校 第二绕城高速以外绿化好,2010,,,,,,,,,,5400.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_879081,了翁庭苑,工蒲江 - 蒲江城区 - 了翁路 近地铁 近学校 第二绕城高速以外,2012,,,,,,,,,,4300.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1285595,云岭广场,工蒲江 - 蒲江城区 - 青龙街72号 近地铁 近学校 第二绕城高速以外,2015,,,,,,,,,,5000.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_859227,仙鹤苑,工蒲江 - 蒲江城区 - 育才路19号 近地铁 近学校 第二绕城高速以外,2008,,,,,,,,,,4300.0,2,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1483346,保利拾光森林,工蒲江 - 蒲江城区 - 京昆高速 近地铁 近学校 第二绕城高速以外,2012,,,,,,,,,,6500.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1501188,保利石象湖(新房),工蒲江 - 蒲江城区 - 成佳镇岐山村4号（保利石象湖湖光生活中心） 近地铁 近学校 一房一价车位充足装修交付小户型,2019,,,,,,,,,,,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1483344,保利茶田小院,工蒲江 - 蒲江城区 - 京昆高速 近地铁 近学校 第二绕城高速以外,2000,,,,,,,,,,7900.0,1,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1483345,保利茶田小院(别墅),工蒲江 - 蒲江城区 - 妙音大道103号 近地铁 近学校 第二绕城高速以外别墅绿化好,2006,,,,,,,,,,7600.0,1,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1128945,保利莫扎特庄园,工蒲江 - 蒲江城区 - 石象村5组48号 近地铁 近学校 第二绕城高速以外小户型居多别墅绿化好,2014,,,,,,,,,,10900.0,1,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_989341,保利贝多芬庄园,"工蒲江 - 蒲江城区 - 石象村5组48号,妙音大道110号 近地铁 近学校 第二绕城高速以外别墅",2019,,,,,,,,,,14800.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1876201,公园里三期,,,,,,,,,,,,6300.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_857797,兰苑(蒲江),工蒲江 - 蒲江城区 - 成祥街38号 近地铁 近学校 第二绕城高速以外,2015,,,,,,,,,,5550.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1438264,兴城花园A区,工蒲江 - 蒲江城区 - 梧桐路67号 近地铁 近学校 第二绕城高速以外,2001,,,,,,,,,,4000.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1438265,兴城花园B区,工蒲江 - 蒲江城区 - 梧桐路67号 近地铁 近学校 第二绕城高速以外,2001,,,,,,,,,,4000.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_879194,兴虹小区,工蒲江 - 蒲江城区 - 兴虹街45号 近地铁 近学校 第二绕城高速以外,2000,,,,,,,,,,4650.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1567539,农发局宿舍,工蒲江 - 蒲江城区 - 桫椤中段37号 近地铁 近学校 第二绕城高速以外,2004,,,,,,,,,,2950.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_989455,凯世捷财富广场,工蒲江 - 蒲江城区 - 桫椤路上段1号 近地铁 近学校 第二绕城高速以外,2018,,,,,,,,,,7200.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1369745,剑桥小镇丽郡,工蒲江 - 蒲江城区 - 紫藤街41号 近地铁 近学校 第二绕城高速以外小户型居多,2001,,,,,,,,,,5100.0,1,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_721022,剑桥小镇秀郡,工蒲江 - 蒲江城区 - 迎宾大道88号 近地铁 近学校 第二绕城高速以外,2015,,,,,,,,,,5100.0,1,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1483336,剑桥小镇花郡,工蒲江 - 蒲江城区 - 枫丹路91号 近地铁 近学校 第二绕城高速以外别墅绿化好,2013,,,,,,,,,,4200.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1369746,剑桥小镇香郡,工蒲江 - 蒲江城区 - 枫丹路91号 近地铁 近学校 第二绕城高速以外次新小区,2020,,,,,,,,,,5450.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1467900,南丝路40号院,工蒲江 - 蒲江城区 - 南丝路40号 近地铁 近学校 第二绕城高速以外,2012,,,,,,,,,,2850.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1817867,县医院宿舍,,,,,,,,,,,,3400.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1470881,右干渠99号院,,,,,,,,,,,,2250.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_995370,和谐大院(蒲江),工蒲江 - 蒲江城区 - 海川路97号 近地铁 近学校 第二绕城高速以外大户型居多,1994,,,,,,,,,,4600.0,1,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_855731,嘉和逸家,工蒲江 - 蒲江城区 - 朝阳大道264号 近地铁 近学校 第二绕城高速以外小户型居多,2014,,,,,,,,,,5800.0,1,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1877533,四通小院,,,,,,,,,,,,4900.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1479974,圣桦观溪樾,工蒲江 - 蒲江城区 - 文靖大道60号 近地铁 近学校 第二绕城高速以外次新小区,2020,,,,,,,,,,7100.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_989441,外滩公寓,工蒲江 - 蒲江城区 - 紫集路48号 近地铁 近学校 第二绕城高速以外,2016,,,,,,,,,,7000.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1193795,天府孔雀城(一期),工蒲江 - 蒲江城区 - 广定东路269号 近地铁 近学校 第二绕城高速以外次新小区,2021,,,,,,,,,,4600.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1476418,天府孔雀城(二期),工蒲江 - 蒲江城区 - 德蒲路 近地铁 近学校 第二绕城高速以外次新小区,2021,,,,,,,,,,5050.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1193794,天府孔雀城(别墅),工蒲江 - 蒲江城区 - 金家路 近地铁 近学校 第二绕城高速以外别墅次新小区绿化好,2021,,,,,,,,,,8900.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_859216,好运花园世纪苑,工蒲江 - 蒲江城区 - 东驭街8号 近地铁 近学校 第二绕城高速以外,2000,,,,,,,,,,4650.0,1,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1302083,好运花苑万福苑,工蒲江 - 蒲江城区 - 家钰路36号 近地铁 近学校 第二绕城高速以外,2000,,,,,,,,,,2950.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1425823,学业街9号院,工蒲江 - 蒲江城区 - 学业街9号 近地铁 近学校 第二绕城高速以外,1998,,,,,,,,,,2600.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1655287,富民苑(蒲江),,,,,,,,,,,,4700.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_858581,尉洪香槟城,工蒲江 - 蒲江城区 - 清江大道557号 近地铁 近学校 第二绕城高速以外小户型居多,2017,,,,,,,,,,8000.0,1,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1600060,尉洪香槟城2期,工蒲江 - 蒲江城区 - 紫华路138号 近地铁 近学校 第二绕城高速以外,2018,,,,,,,,,,6600.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_859949,幸福佳苑,工蒲江 - 蒲江城区 - 家钰路38号 近地铁 近学校 第二绕城高速以外,2003,,,,,,,,,,5050.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_858906,广场佳苑,工蒲江 - 蒲江城区 - 鹤山南路20号 近地铁 近学校 第二绕城高速以外,2008,,,,,,,,,,4150.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1275139,广定公寓,工蒲江 - 蒲江城区 - 广定路48号 近地铁 近学校 第二绕城高速以外,2005,,,,,,,,,,5150.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1840233,建材厂宿舍(蒲江),,,,,,,,,,,,4050.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1629269,御景华府,,,,,,,,,,,,5300.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1629278,御景峰阁,工蒲江 - 蒲江城区 - 紫东路7号 近地铁 近学校 第二绕城高速以外次新小区,2022,,,,,,,,,,5250.0,1,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1623277,御景湾(蒲江),,,,,,,,,,,,5350.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1254064,御景滨江,工蒲江 - 蒲江城区 - 紫东路150号 近地铁 近学校 第二绕城高速以外,2003,,,,,,,,,,6400.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1913252,御景现代城,工蒲江 - 蒲江城区 - 鹤山街道全兴路28号 近地铁 近学校 一房一价主卧套房卧室全朝南学校购物中心大户型厨卫全明南北通透,2027,,,,,,,,,,6500.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1487102,成锦熙锦5号,工蒲江 - 蒲江城区 - 鹤山街道工业北路26号 近地铁 近学校 一房一价低容积车位充足全景飘窗大阳台双卫生间双阳台主卧套房大户型低单价厨卫全明南北通透,2022,,,,,,,,,,7820.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1477508,政府街22号小区,工蒲江 - 蒲江城区 - 政府街22号 近地铁 近学校 第二绕城高速以外,1998,,,,,,,,,,3750.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_940769,教师公寓(蒲江),工蒲江 - 蒲江城区 - 河西路64号 近地铁 近学校 第二绕城高速以外,1998,,,,,,,,,,4650.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1645928,斯得街15号小区,,,,,,,,,,,,2550.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1396829,新华书店家属院,工蒲江 - 蒲江城区 - 大北街2号 近地铁 近学校 第二绕城高速以外,2014,,,,,,,,,,2900.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_859551,新城花园(蒲江),工蒲江 - 蒲江城区 - 朝阳大道299号 近地铁 近学校 第二绕城高速以外,1998,,,,,,,,,,4900.0,1,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_859634,新居朝阳,工蒲江 - 蒲江城区 - 飞龙路150号 近地铁 近学校 第二绕城高速以外,2008,,,,,,,,,,3700.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1302084,新颐苑,工蒲江 - 蒲江城区 - 了翁路43号 近地铁 近学校 第二绕城高速以外,2000,,,,,,,,,,2800.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_856622,时代广场(蒲江),"工蒲江 - 蒲江城区 - 桫椤路中段33号,河滨南路26号 近地铁 近学校 第二绕城高速以外小户型居多",2000,,,,,,,,,,5500.0,1,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_879065,星辰苑(蒲江),工蒲江 - 蒲江城区 - 朝阳大道198号 近地铁 近学校 第二绕城高速以外,2003,,,,,,,,,,4050.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1654493,春楠雅林,工蒲江 - 蒲江城区 - 前卫街56号 近地铁 近学校 第二绕城高速以外,2018,,,,,,,,,,8100.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_856441,朝阳阁,工蒲江 - 蒲江城区 - 朝阳大道91附1号 近地铁 近学校 第二绕城高速以外,2003,,,,,,,,,,3700.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1384650,柳枝巷9号院,工蒲江 - 蒲江城区 - 柳枝巷9号 近地铁 近学校 第二绕城高速以外,2000,,,,,,,,,,3050.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1315876,桫椤路中段1号院,工蒲江 - 蒲江城区 - 桫椤路中段1号 近地铁 近学校 第二绕城高速以外,2015,,,,,,,,,,3100.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1437230,桫椤路中段35号院,工蒲江 - 蒲江城区 - 桫椤路中段35号 近地铁 近学校 第二绕城高速以外,2000,,,,,,,,,,3200.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1661318,桫椤路中段37号院,,,,,,,,,,,,2500.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1447518,梁河家园,工蒲江 - 蒲江城区 - 影视路88号 近地铁 近学校 第二绕城高速以外,2008,,,,,,,,,,3600.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1285596,樱花苑(浦江县),工蒲江 - 蒲江城区 - 盐井路11附1号 近地铁 近学校 第二绕城高速以外,2002,,,,,,,,,,3900.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1629267,橙果栖岸,,,,,,,,,,,,5900.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1130050,欣悦兰庭,工蒲江 - 蒲江城区 - 驭虹路49号附2号 近地铁 近学校 第二绕城高速以外,2002,,,,,,,,,,7700.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1905425,欣悦兰庭(商住楼),工蒲江 - 蒲江城区 - 驭虹路49号附2号 近地铁 近学校 小户型居多,2018,,,,,,,,,,7700.0,1,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1254050,欣悦豪庭,工蒲江 - 蒲江城区 - 紫薇路190号 近地铁 近学校 第二绕城高速以外,2018,,,,,,,,,,5900.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1683601,汇源小区(蒲江),,,,,,,,,,,,3350.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_855891,江东国际,"工蒲江 - 蒲江城区 - 朝阳大道294号,盐井路85号 近地铁 近学校 第二绕城高速以外小户型居多",2001,,,,,,,,,,7100.0,3,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1666120,江海春韵,,,,,,,,,,,,4650.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1390544,河西路1号院,工蒲江 - 蒲江城区 - 河西路1号 近地铁 近学校 第二绕城高速以外,2000,,,,,,,,,,3850.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_859102,海川阳光尚城,工蒲江 - 蒲江城区 - 海川路108号 近地铁 近学校 第二绕城高速以外,2013,,,,,,,,,,6500.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1285597,清江北苑,工蒲江 - 蒲江城区 - 青龙街253号 近地铁 近学校 第二绕城高速以外,2000,,,,,,,,,,4200.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1285594,清江南苑,工蒲江 - 蒲江城区 - 青龙街250号 近地铁 近学校 第二绕城高速以外,2002,,,,,,,,,,5000.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_859675,清泉花园,工蒲江 - 蒲江城区 - 南堰街8号 近地铁 近学校 第二绕城高速以外,2002,,,,,,,,,,4550.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1445592,清溪家园,工蒲江 - 蒲江城区 - 清溪大道下段130号 近地铁 近学校 第二绕城高速以外,2017,,,,,,,,,,3750.0,1,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_859712,清雅上邸,工蒲江 - 蒲江城区 - 朝阳大道228号 近地铁 近学校 第二绕城高速以外,2005,,,,,,,,,,4950.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1507932,溪府鸿雲,工蒲江 - 蒲江城区 - 寿安街道金家村7组80号 近地铁 近学校 一房一价全景飘窗大阳台双卫生间双阳台主卧套房卧室全朝南大户型低总价低单价厨卫全明南北通透,2024,,,,,,,,,,6000.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1664586,滨江新城(蒲江),,,,,,,,,,,,5500.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_879177,滨江花园(蒲江),工蒲江 - 蒲江城区 - 朝阳大道1号 近地铁 近学校 第二绕城高速以外,2004,,,,,,,,,,4400.0,1,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1479975,熙锦5号,工蒲江 - 蒲江城区 - 工业北路 近地铁 近学校 第二绕城高速以外次新小区,2022,,,,,,,,,,6100.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_1102575,玉龙新村,,,,,,,,,,,,1850.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
chengdu_cdpujiangxian_858713,玫瑰苑小区,工蒲江 - 蒲江城区 - 盐井路2号 近地铁 近学校 第二绕城高速以外绿化好,2003,,,,,,,,,,5300.0,0,,,,anjuke,2026-07-03 18:09:17,chengdu_cdpujiangxian
